"lon" "lat" "anom"
-123.28 39.78 0.257526878695355
-77.63 39.93 -0.177838915326601
-111.9 40.98 -0.585428578587167
-122.33 47.2 -0.117203762845734
-95.63 36.7 -0.581866553382778
-119 47.95 0.498190365275804
-103.2 37.08 -0.761742479490174
-104.25 34.47 0.0404996031423074
-81.43 26.77 1.41242215177252
-101.6 45.05 0.647306415811001
-99.3 37.6 0.703463608390241
-83.57 30.08 -0.251883669557737
-86.07 32.07 -0.11620546500088
-99.38 41.77 1.09777572043266
-78.53 40.05 0.386601967663154
-86.8 38.17 0.277733867009292
-97.9 26.07 -1.42004336817459
-75.4 38.17 0.887024636522249
-112.43 34.65 -0.536818839622145
-109.28 33.05 0.856596724082822
-84.78 45.57 -1.03156991788047
-93.42 34.03 0.452027737684532
-98.95 43.08 2.57636035647343
-102.62 37.28 -0.406856583291872
-107.75 32.27 0.186287076243991
-93.3 31.92 -1.41708147687922
-120.6 43.8 -0.0137636278511508
-123.1 45.53 0.00159359111466335
-117.12 47.92 0.0665413426101673
-93.93 35.12 -0.361773889180338
-123.53 40.45 0.388495986005585
-109.72 32.83 0.875046859786834
-84.45 31.77 -0.715696475492754
-108.87 43.02 0.836430603510705
-100.05 36.85 -0.00357443376143968
-70.82 42.22 0.147390925563644
-93.55 33.72 -0.223669225562309
-87.93 38.13 -0.536490142517016
-90.73 33.73 -0.213310054277293
-100.28 45.92 1.06796347808201
-118.75 34.4 0.484499597328892
-110.95 32.23 -0.171428193562265
-90.57 30.07 -1.30232188511719
-92.82 34.37 0.73198524949165
-94.02 44.18 0.279736506458223
-94.85 37.17 -0.473102012734114
-112.48 33.5 -0.719644354519442
-97.23 32.65 0.930081440742465
-123.13 39.37 0.333732247816239
-96.67 40.65 -0.0225703153644279
-91.77 37.95 -0.383178349654624
-94.95 35.15 -0.503390651962566
-92.42 40.8 -0.547134988450491
-106.83 37.8 -1.14312472765557
-117.23 32.67 -1.05912996306377
-112.43 34.57 -0.23255217443203
-73.45 41.98 -1.4009733737367
-76.22 40.9 0.0357702337555518
-108.25 48.4 1.55099339633032
-118.87 43.07 0.0774132431364372
-72.52 42.77 -0.59853887790834
-95.38 29.2 -1.01501403607209
-97.95 33.87 0.668551799684954
-83.82 39.92 0.00159315182873439
-75.43 40.65 -0.280996883798817
-72.32 43.63 0.174922993535024
-85.6 42.28 -1.32357040365234
-116.32 34.13 -0.819628417001534
-91.5 40.28 -0.57942495528888
-99.92 30.33 -0.703047597279564
-74.42 42.02 -0.77845905567779
-119.68 43.48 -0.637806621906326
-103.2 31.78 0.316253246508691
-118.93 45.12 0.968405879513095
-71.68 43.98 -0.0891794811986725
-96.48 41.43 0.628242825392442
-91.5 39.3 -0.579225111409488
-80.37 41.77 -1.04715191402198
-112.27 42.2 -1.10094671790638
-123.37 43.28 -0.278260392010048
-88.65 37.13 0.442876512084117
-82.48 39.58 0.0816640555137272
-97.15 34.2 0.148646596132025
-118.78 35.47 -0.563154051855266
-96.3 41.33 1.03837907658839
-99.68 34.25 0.683856670560152
-91.27 33.8 -0.0762095034731669
-108.57 46.47 0.706761486524546
-109.2 31.88 0.958601340895083
-103.25 29.25 -0.829657265540074
-101.55 40.85 1.88294540841527
-107.97 43.97 0.859159958211717
-81.43 39.92 -1.11644473042948
-82.2 38.22 1.9897409593137
-81.95 33.37 0.652361449307587
-88.7 33.28 -0.100673969263009
-104.57 42.33 0.422789828449714
-79.63 41.92 -0.995164654571597
-75.42 39.47 0.0027734447745813
-71.48 41.98 0.655153746390421
-112.63 48.25 -0.300016501072666
-81.25 37.43 0.871615595584632
-81.17 39.97 -0.805484485387899
-123.8 40.1 0.402077655943495
-76.8 42.1 -0.97841402092204
-121.03 39.27 1.14960280916984
-114.23 44.5 -0.280018150476688
-93.97 39 -0.398775878132561
-98.68 27.3 -0.276327337570029
-87.53 38.03 0.0442937581788502
-74.53 40.72 -0.376571377140037
-88.07 38.7 -0.376180167636262
-102.52 40.85 1.02227523468021
-75.67 41.42 -0.820024249740316
-96.17 42.78 0.896682760232739
-97.42 42.03 -0.289915330644039
-69.53 46.62 1.17160966987193
-71.98 42.58 -0.332786852364039
-102.9 44.38 1.78531010289969
-124.37 43.12 -0.0997682628055502
-95.47 37.48 -0.482227128754015
-80.2 36.42 1.51862576686931
-110.2 35.82 -0.733773860859607
-95.27 39.85 -0.251703453332281
-92.13 37.52 -0.611840536756528
-105.75 33.93 0.60429506314858
-71.65 43.47 0.337797733448006
-73.08 41.2 -0.571174568613221
-122.37 42.22 0.733608764950681
-121.25 36.02 0.161229402896301
-116.75 47.68 -0.338230995470398
-94.18 30.07 -1.36133617215465
-94.77 38.88 -0.49302923752405
-103.65 44.73 1.86014908950919
-118.67 34.27 0.57726235162292
-95.82 38.9 0.237363847295967
-97.83 30.13 -0.115459934246568
-90.2 39.73 -1.07730616524217
-83.2 32.2 -1.10631667707552
-111.03 42.25 -0.572051228540755
-77.28 41.32 -0.373932230729315
-87.28 41.55 -2.0065764972073
-79.13 37.87 -0.506249963853893
-120.87 41.45 0.91812284857304
-88.17 38.08 -0.20402564304597
-77.35 35.07 1.83110427782894
-97.68 30.63 -0.112461433930006
-112.57 48.02 -0.248612719868141
-109.48 32.33 0.0583204656364938
-74.23 43.98 -0.299718718012223
-104.7 38.68 -0.694883776799439
-122.2 39.75 0.119712221426345
-81.72 38.82 1.66897066540907
-69.82 45.67 -0.163540966320026
-79.92 39.63 -0.176213782754488
-74.43 39.62 0.730143102145581
-105.8 39.03 -1.33319493357887
-113.25 42.02 -0.740317569600335
-118.3 34.18 0.47613221497125
-79.87 40.4 -0.207845767440828
-117.88 33.6 0.128679781218758
-124.12 48.07 -0.255964226518489
-76.3 40.37 -0.502293372153501
-102.12 34.95 0.196297848286374
-101.4 36.25 0.184936713466475
-100.37 47.92 1.12359683366579
-93.08 44.98 0.902678939565185
-118.17 43.92 -0.798727868663085
-79.4 39.4 0.130116121175926
-101.95 37.23 0.125073958759334
-112.12 36.05 -0.982865261097489
-82.6 39.72 -0.80942763309012
-97.73 44.88 0.921115315148352
-77.42 36.4 0.832346668111688
-96.6 40.53 0.692042134184395
-121.05 39.45 1.02447061917597
-86.5 30.52 -0.633790978974251
-87.63 45.1 0.347165966948537
-68.6 47.25 0.943337590567069
-92.37 38.97 -1.12835061874242
-116.5 33.43 -0.477120408103572
-81.6 35.13 0.926780816328728
-118.15 33.82 0.316314160023425
-100.73 48.62 0.257545437465336
-109.38 34.52 -1.02584185229012
-78.95 40.1 0.270505421859184
-110.4 44.55 0.866928356544415
-89.02 39.83 -0.749326601378676
-79.13 39.5 -0.470334544192198
-99.63 35.27 0.907855034145478
-101.58 48.45 0.367651668033761
-117.22 34.52 -1.33123300964657
-78.72 35.65 0.718599086913838
-89.05 33.67 -0.871160393147948
-106.27 40.73 -1.0234745654628
-89.3 31.32 -1.08255571334817
-118.55 40.07 0.333357625614681
-88.3 37.45 -0.644911877157323
-106.23 46.82 0.530319850129809
-82.45 34.65 0.323834472432283
-71.85 41.58 -0.0159431018010485
-104.37 42.93 0.981337640231359
-78.78 35.87 1.16211046188354
